1		-0.00083359		-0.19368300		-0.00231449		0.00000000		-0.00729884		-0.00231635		-0.16664100		0.00000000		-0.00062246		
2		-0.00131998		-0.19465800		-0.00406309		0.00000000		-0.01126970		-0.00402340		-0.17017900		0.00000000		-0.00731656		
3		-0.00101427		-0.11862400		-0.00247879		0.00000000		-0.00774516		-0.00245656		-0.10319200		0.00000000		-0.00062522		
4		-0.00169631		-0.12000000		-0.00409515		0.00000000		-0.01165150		-0.00417277		-0.10680800		0.00000000		-0.00731624		
5		-0.00106102		-0.10905200		-0.00251577		0.00000000		-0.00785747		-0.00248963		-0.09499860		0.00000000		-0.00062273		
6		-0.00175883		-0.11004800		-0.00413590		0.00000000		-0.01174770		-0.00414811		-0.09815620		0.00000000		-0.00730118		
7		-0.00152015		-0.06224810		-0.00284737		0.00000000		-0.00901637		-0.00286329		-0.05589570		0.00000000		-0.00059147		
8		-0.00229482		-0.06394000		-0.00446091		0.00000000		-0.01251250		-0.00453385		-0.05875660		0.00000000		-0.00721316		
9		-0.00239186		-0.03375030		-0.00334440		0.00000000		-0.01134380		-0.00342638		-0.03252880		0.00000000		-0.00061644		
10		-0.00331724		-0.03491130		-0.00474685		0.00000000		-0.01439680		-0.00502086		-0.03516380		0.00000000		-0.00709258		
11		-0.00312430		-0.02220190		-0.00359645		0.00000000		-0.01353390		-0.00362535		-0.02327310		0.00000000		-0.00074369		
12		-0.00421349		-0.02343640		-0.00495646		0.00000000		-0.01630460		-0.00513487		-0.02562300		0.00000000		-0.00708212		
13		-0.00420802		-0.01151740		-0.00358274		0.00000000		-0.01718490		-0.00374395		-0.01472930		0.00000000		-0.00135121		
14		-0.00544361		-0.01244470		-0.00468403		0.00000000		-0.01956150		-0.00486877		-0.01680750		0.00000000		-0.00755644		
15		-0.00583544		0.00000000		0.00000000		0.00000000		-0.02756620		0.00000000		0.00000000		0.00000000		-0.01605900		
16		-0.00728852		0.00000000		0.00000000		0.00000000		-0.02945770		0.00000000		0.00000000		0.00000000		-0.01831350		
17		-0.00079117		-0.19842600		-0.00213995		0.00000000		-0.00634581		-0.00319035		-0.16757200		0.00000000		-0.00051046		
18		-0.00134900		-0.19817600		-0.00345914		0.00000000		-0.00902765		-0.00530932		-0.16994900		0.00000000		-0.00672575		
19		-0.00097460		-0.12280600		-0.00230012		0.00000000		-0.00685814		-0.00334070		-0.10308700		0.00000000		-0.00047242		
20		-0.00160071		-0.12316100		-0.00364055		0.00000000		-0.00944270		-0.00544910		-0.10651800		0.00000000		-0.00669065		
21		-0.00102012		-0.11304100		-0.00233270		0.00000000		-0.00697859		-0.00337224		-0.09495260		0.00000000		-0.00047088		
22		-0.00163835		-0.11397200		-0.00363999		0.00000000		-0.00954878		-0.00547744		-0.09816400		0.00000000		-0.00670339		
23		-0.00148116		-0.06560550		-0.00270306		0.00000000		-0.00823143		-0.00363939		-0.05576260		0.00000000		-0.00051225		
24		-0.00218935		-0.06697350		-0.00417560		0.00000000		-0.01076860		-0.00571850		-0.05846490		0.00000000		-0.00668330		
25		-0.00234988		-0.03604340		-0.00321844		0.00000000		-0.01074690		-0.00412688		-0.03222250		0.00000000		-0.00054655		
26		-0.00323624		-0.03732890		-0.00452694		0.00000000		-0.01300200		-0.00592659		-0.03505860		0.00000000		-0.00661270		
27		-0.00308809		-0.02386660		-0.00353307		0.00000000		-0.01307410		-0.00430807		-0.02315330		0.00000000		-0.00070321		
28		-0.00420453		-0.02497380		-0.00465793		0.00000000		-0.01521900		-0.00584731		-0.02551510		0.00000000		-0.00667953		
29		-0.00417901		-0.01235410		-0.00351200		0.00000000		-0.01689940		-0.00411965		-0.01456200		0.00000000		-0.00132863		
30		-0.00542706		-0.01332020		-0.00453086		0.00000000		-0.01891020		-0.00553616		-0.01653480		0.00000000		-0.00719825		
31		-0.00584297		0.00000000		0.00000000		0.00000000		-0.02756810		0.00000000		0.00000000		0.00000000		-0.01610730		
32		-0.00727293		0.00000000		0.00000000		0.00000000		-0.02944930		0.00000000		0.00000000		0.00000000		-0.01818880		
33		-0.00076431		-0.20101500		-0.00204233		0.00000000		-0.00580335		-0.00527730		-0.16690600		0.00000000		-0.00025055		
34		-0.00128984		-0.20144900		-0.00318261		0.00000000		-0.00698705		-0.00903773		-0.16943600		0.00000000		-0.00413368		
35		-0.00096460		-0.12541600		-0.00219366		0.00000000		-0.00632829		-0.00538062		-0.10289500		0.00000000		-0.00025935		
36		-0.00152522		-0.12596600		-0.00336754		0.00000000		-0.00752150		-0.00904204		-0.10618200		0.00000000		-0.00419844		
37		-0.00101491		-0.11563500		-0.00223473		0.00000000		-0.00646080		-0.00540283		-0.09461110		0.00000000		-0.00026132		
38		-0.00158003		-0.11638900		-0.00341812		0.00000000		-0.00767138		-0.00902350		-0.09755200		0.00000000		-0.00419254		
39		-0.00145197		-0.06778150		-0.00263114		0.00000000		-0.00777784		-0.00565797		-0.05542150		0.00000000		-0.00028799		
40		-0.00212784		-0.06919180		-0.00382635		0.00000000		-0.00902640		-0.00895086		-0.05790170		0.00000000		-0.00429898		
41		-0.00231264		-0.03783730		-0.00316538		0.00000000		-0.01038260		-0.00592732		-0.03194830		0.00000000		-0.00035427		
42		-0.00317063		-0.03913050		-0.00430405		0.00000000		-0.01169010		-0.00889011		-0.03455930		0.00000000		-0.00452321		
43		-0.00309102		-0.02520250		-0.00343007		0.00000000		-0.01280340		-0.00594982		-0.02269530		0.00000000		-0.00052939		
44		-0.00412545		-0.02628230		-0.00450438		0.00000000		-0.01418350		-0.00859636		-0.02509230		0.00000000		-0.00477824		
45		-0.00414812		-0.01323560		-0.00344984		0.00000000		-0.01675330		-0.00562319		-0.01405420		0.00000000		-0.00120596		
46		-0.00544607		-0.01413850		-0.00435725		0.00000000		-0.01827030		-0.00781848		-0.01619390		0.00000000		-0.00559485		
47		-0.00582947		0.00000000		0.00000000		0.00000000		-0.02771170		0.00000000		0.00000000		0.00000000		-0.01635550		
48		-0.00732303		0.00000000		0.00000000		0.00000000		-0.02948000		0.00000000		0.00000000		0.00000000		-0.01841950		
49		-0.00120629		-0.19782900		-0.00358704		0.00000000		-0.01163840		-0.00195308		-0.16674200		0.00000000		-0.00049549		
50		-0.00183998		-0.19816600		-0.00579781		0.00000000		-0.01658410		-0.00345302		-0.16950300		0.00000000		-0.00682261		
51		-0.00147415		-0.12273500		-0.00372870		0.00000000		-0.01205980		-0.00209255		-0.10308700		0.00000000		-0.00051067		
52		-0.00214676		-0.12339600		-0.00585209		0.00000000		-0.01660710		-0.00369400		-0.10427800		0.00000000		-0.00660349		
53		-0.00150808		-0.11291700		-0.00377884		0.00000000		-0.01217420		-0.00212875		-0.09501050		0.00000000		-0.00051000		
54		-0.00220033		-0.11406500		-0.00586581		0.00000000		-0.01668510		-0.00372978		-0.09606400		0.00000000		-0.00657996		
55		-0.00214678		-0.06549690		-0.00409184		0.00000000		-0.01339160		-0.00240352		-0.05576420		0.00000000		-0.00051657		
56		-0.00316710		-0.06700540		-0.00603032		0.00000000		-0.01746480		-0.00388694		-0.05842250		0.00000000		-0.00678097		
57		-0.00316726		-0.03600250		-0.00462608		0.00000000		-0.01596780		-0.00287991		-0.03222590		0.00000000		-0.00050223		
