1		-0.15535100		-0.00462957		-0.00305198		0.00000094		-0.00638357		
2		-0.16390200		-0.00684658		-0.00494292		-0.00001280		-0.00273414		
3		-0.16424100		-0.00838828		-0.00623567		-0.00002046		0.00000000		
4		-0.09214540		-0.00514243		-0.00335585		-0.00000055		-0.00594811		
5		-0.09930340		-0.00731717		-0.00521526		-0.00001849		-0.00253631		
6		-0.10022500		-0.00877202		-0.00646917		-0.00002664		0.00000000		
7		-0.08407250		-0.00527441		-0.00342823		-0.00000091		-0.00584268		
8		-0.09109210		-0.00744018		-0.00528962		-0.00001986		-0.00248630		
9		-0.09179760		-0.00890027		-0.00653392		-0.00002665		0.00000000		
10		-0.04521770		-0.00660119		-0.00412126		-0.00000657		-0.00493920		
11		-0.05088460		-0.00876026		-0.00604529		-0.00003516		-0.00222905		
12		-0.05194160		-0.01003700		-0.00715989		-0.00003117		0.00000000		
13		-0.03066320		-0.00792852		-0.00478509		-0.00002220		-0.00418956		
14		-0.03560670		-0.01007760		-0.00665845		-0.00005785		-0.00192424		
15		-0.03640780		-0.01123920		-0.00775497		-0.00005888		0.00000000		
16		-0.02252720		-0.00922394		-0.00541751		-0.00005560		-0.00356698		
17		-0.02664900		-0.01138990		-0.00730600		-0.00009157		-0.00174805		
18		-0.02740020		-0.01246110		-0.00836908		-0.00010546		0.00000000		
19		-0.01755470		-0.01042090		-0.00598585		-0.00013384		-0.00301159		
20		-0.02108590		-0.01257330		-0.00790656		-0.00017716		-0.00152949		
21		-0.02158570		-0.01348760		-0.00889632		-0.00022234		0.00000000		
22		-0.01133690		-0.01235970		-0.00698835		-0.00047201		-0.00229776		
23		-0.01381390		-0.01478180		-0.00902309		-0.00053389		-0.00113919		
24		-0.01425250		-0.01558830		-0.00993369		-0.00059301		0.00000000		
25		-0.00637224		-0.01463650		-0.00820163		-0.00164367		-0.00137098		
26		-0.00784466		-0.01708880		-0.01037820		-0.00174231		-0.00073439		
27		-0.00825118		-0.01773490		-0.01116220		-0.00181278		0.00000000		
28		-0.00319727		-0.01650060		-0.00926293		-0.00461162		-0.00075784		
29		-0.00389574		-0.01925390		-0.01160210		-0.00470866		-0.00039003		
30		-0.00417904		-0.01971410		-0.01226640		-0.00482145		0.00000000		
31		-0.00161268		-0.01750870		-0.00992028		-0.00835733		-0.00045585		
32		-0.00213666		-0.02032650		-0.01223510		-0.00901100		-0.00019899		
33		-0.00226166		-0.02077250		-0.01291300		-0.00868799		0.00000000		
34		0.00000000		-0.01874400		-0.01067440		-0.15721500		0.00000000		
35		0.00000000		-0.02163560		-0.01309760		-0.16631000		0.00000000		
36		0.00000000		-0.02206100		-0.01376760		-0.30284400		0.00000000		
37		-0.16092400		-0.00402967		-0.00266968		-0.00000227		-0.00229697		
38		-0.16697900		-0.00592747		-0.00440420		-0.00001979		-0.00125983		
39		-0.16727200		-0.00671861		-0.00523279		-0.00001577		0.00000000		
40		-0.09716120		-0.00456615		-0.00296282		-0.00000240		-0.00223180		
41		-0.10237700		-0.00646804		-0.00471665		-0.00002370		-0.00122345		
42		-0.10292800		-0.00723118		-0.00554391		-0.00001869		0.00000000		
43		-0.08894980		-0.00470078		-0.00303789		-0.00000384		-0.00221440		
44		-0.09410960		-0.00661118		-0.00479324		-0.00002504		-0.00121403		
45		-0.09475790		-0.00736451		-0.00561086		-0.00001535		0.00000000		
46		-0.04940970		-0.00606768		-0.00374260		-0.00000857		-0.00195244		
47		-0.05357510		-0.00799768		-0.00552129		-0.00003673		-0.00114639		
48		-0.05433150		-0.00877829		-0.00636323		-0.00005021		0.00000000		
49		-0.03393310		-0.00747468		-0.00441419		-0.00002118		-0.00180720		
50		-0.03762970		-0.00945719		-0.00624189		-0.00005520		-0.00105148		
51		-0.03820670		-0.00998413		-0.00703096		-0.00007613		0.00000000		
52		-0.02549770		-0.00874569		-0.00505347		-0.00006006		-0.00166501		
53		-0.02874510		-0.01085370		-0.00695843		-0.00010003		-0.00093504		
54		-0.02906140		-0.01134190		-0.00774407		-0.00012668		0.00000000		
55		-0.01980640		-0.01008270		-0.00566320		-0.00015042		-0.00149190		
56		-0.02250910		-0.01201650		-0.00757446		-0.00018715		-0.00088216		
57		-0.02308840		-0.01265100		-0.00835416		-0.00020191		0.00000000		
58		-0.01302160		-0.01214070		-0.00673178		-0.00052812		-0.00116727		
59		-0.01476430		-0.01439650		-0.00877858		-0.00060669		-0.00069310		
60		-0.01505380		-0.01495940		-0.00953241		-0.00060670		0.00000000		
61		-0.00737731		-0.01445140		-0.00801542		-0.00177858		-0.00081108		
62		-0.00853099		-0.01697160		-0.01017360		-0.00188884		-0.00047794		
63		-0.00899804		-0.01749590		-0.01087980		-0.00189792		0.00000000		
64		-0.00366661		-0.01639240		-0.00918561		-0.00486776		-0.00046102		
65		-0.00444409		-0.01911400		-0.01144330		-0.00498589		-0.00022703		
66		-0.00463995		-0.01953860		-0.01210640		-0.00482036		0.00000000		
67		-0.00200216		-0.01744190		-0.00984057		-0.00927530		-0.00021274		
68		-0.00227389		-0.02036690		-0.01217030		-0.00938898		-0.00012503		
69		-0.00234935		-0.02073370		-0.01282860		-0.00895693		0.00000000		
70		0.00000000		-0.01870840		-0.01071930		-0.16302200		0.00000000		
71		0.00000000		-0.02171560		-0.01307100		-0.17207700		0.00000000		
72		0.00000000		-0.02209840		-0.01377080		-0.30908900		0.00000000		
73		-0.16367100		-0.00382840		-0.00248220		-0.00000434		-0.00001902		
74		-0.16939200		-0.00547592		-0.00397117		-0.00003823		-0.00002633		
75		-0.16958700		-0.00571540		-0.00442215		-0.00026093		0.00000000		
76		-0.09978880		-0.00436665		-0.00278096		-0.00000401		-0.00002014		
77		-0.10531300		-0.00609490		-0.00429103		-0.00003746		-0.00002752		
78		-0.10567200		-0.00629234		-0.00473113		-0.00022895		0.00000000		
79		-0.09181700		-0.00452447		-0.00285700		-0.00000450		-0.00002089		
80		-0.09644140		-0.00619991		-0.00437845		-0.00003769		-0.00002624		
81		-0.09737330		-0.00643638		-0.00481211		-0.00023005		0.00000000		
82		-0.05198370		-0.00590363		-0.00355941		0.00004443		-0.00003177		
